case_id,argmax_foreground_mean_dice,rankseg_foreground_mean_dice,argmax_foreground_mean_iou,rankseg_foreground_mean_iou,delta_dice,delta_iou
CHAOSCT_001,0.9619593651795433,0.962016547840803,0.9267068483748975,0.9268129909389511,5.718266125975813e-05,0.00010614256405361289
CHAOSCT_002,0.9678238180017911,0.9678967205347307,0.9376537018400901,0.9377905678549885,7.290253293967819e-05,0.00013686601489837358
CHAOSCT_005,0.9810978622659362,0.9811109005440334,0.9628970496104753,0.9629221679453586,1.303827809717717e-05,2.5118334883278415e-05
CHAOSCT_006,0.9685003100756722,0.9685188479980483,0.9389244800904619,0.9389593267102333,1.8537922376160587e-05,3.484661977137815e-05
CHAOSCT_008,0.9510175423580343,0.9508071364701967,0.9066095771476014,0.906227224298298,-0.00021040588783760583,-0.0003823528493033246
CHAOSCT_010,0.9793050334873149,0.9793002442087405,0.9594492631164985,0.959440069082386,-4.789278574390821e-06,-9.194034112480765e-06
CHAOSCT_014,0.9679692570546654,0.9679193249104017,0.9379267659141213,0.9378330088647123,-4.993214426374237e-05,-9.375704940894902e-05
CHAOSCT_016,0.9740328358464164,0.974050964439345,0.9493801262635803,0.9494145719500101,1.812859292860125e-05,3.444568642985146e-05
CHAOSCT_018,0.9746773825606373,0.974670841370104,0.9506055615887938,0.9505931175043488,-6.541190533337904e-06,-1.2444084445006887e-05
CHAOSCT_019,0.9663414293318803,0.9662558404416602,0.9348748772114104,0.9347146791663485,-8.558889022003413e-05,-0.00016019804506184343
CHAOSCT_021,0.9760888212250051,0.9761137014724386,0.9532944277381518,0.9533418924310013,2.4880247433523017e-05,4.746469284955257e-05
CHAOSCT_022,0.9780940655865261,0.978123141178754,0.9571272977760974,0.9571829841680114,2.9075592227867375e-05,5.568639191400049e-05
CHAOSCT_023,0.9777608210755538,0.9778573340930465,0.9564892847330598,0.956674020867124,9.651301749269425e-05,0.00018473613406422285
CHAOSCT_024,0.9749013638199385,0.9750162276841833,0.951031763589913,0.9512504041710452,0.00011486386424475192,0.0002186405811321901
CHAOSCT_025,0.9654638134897562,0.9658719009634117,0.9332334877009122,0.9339963800067271,0.00040808747365550513,0.0007628923058149439
CHAOSCT_026,0.9721276826034407,0.9721553070005792,0.9457669655562755,0.9458192600709638,2.7624397138437118e-05,5.2294514688355775e-05
CHAOSCT_027,0.9759991561751378,0.9760740544285625,0.953123390533129,0.953266257828666,7.489825342477108e-05,0.00014286729553703026
CHAOSCT_028,0.9737702909846118,0.9738150892052885,0.9488814077687261,0.9489664864114342,4.4798220676711686e-05,8.507864270812515e-05
CHAOSCT_029,0.9606173542785122,0.9610054459905573,0.9242191585868739,0.9249379049024575,0.00038809171204501336,0.0007187463155836626
CHAOSCT_030,0.9696681320159561,0.9697200791377626,0.9411221395230812,0.9412200116704279,5.194712180645045e-05,9.787214734668925e-05
