case_id,argmax_foreground_mean_dice,rankseg_foreground_mean_dice,argmax_foreground_mean_iou,rankseg_foreground_mean_iou,delta_dice,delta_iou
la_003,0.9555970942792223,0.9556898288016112,0.9149697775110387,0.9151398264223722,9.273452238889313e-05,0.00017004891133354239
la_004,0.9378878810611744,0.9378248053297892,0.8830403724215427,0.8829285508036832,-6.307573138519817e-05,-0.00011182161785949774
la_005,0.9296392764120313,0.929625202918458,0.8685289509650321,0.8685043831872271,-1.407349357329668e-05,-2.4567777805017954e-05
la_007,0.935437883771419,0.9355100064257178,0.8787067184819521,0.8788340069637639,7.212265429878961e-05,0.00012728848181176033
la_009,0.8953860600110973,0.8954619556531097,0.8105873261205564,0.8107117362196369,7.58956420123802e-05,0.00012441009908048528
la_010,0.9318623101750054,0.9315652866651247,0.8724177782058072,0.8718972484125457,-0.0002970235098807006,-0.0005205297932615593
la_011,0.9442652054420375,0.9442444508897344,0.894415160236717,0.8943779189088735,-2.0754552303103857e-05,-3.724132784344025e-05
la_014,0.9442659861903332,0.944257276417579,0.8944165612159299,0.8944009324672002,-8.709772754245115e-06,-1.5628748729734632e-05
la_016,0.9556392508143322,0.9555783967515749,0.915047076941071,0.9149354951864989,-6.0854062757353944e-05,-0.00011158175457215425
la_017,0.9313264346190028,0.9314884470714669,0.8714788732394366,0.8717626351521247,0.0001620124524641664,0.00028376191268808526
la_018,0.9372235366731818,0.9374445715460843,0.8818632788868723,0.8822547477924277,0.00022103487290248136,0.00039146890555541436
la_019,0.887232229795521,0.8875708448662185,0.797320207820618,0.797867298578199,0.0003386150706975455,0.0005470907575810813
la_020,0.9043184026265536,0.9045298501214101,0.8253478061458492,0.825700134523664,0.00021144749485646486,0.0003523283778147368
la_021,0.9329608938547486,0.9330152042033657,0.8743455497382199,0.8744409553715863,5.4310348617137016e-05,9.540563336640773e-05
la_022,0.9432092306798036,0.9431215586000494,0.8925222078600699,0.8923652159568911,-8.767207975413083e-05,-0.00015699190317874923
la_023,0.9427483511253145,0.9426865604005936,0.8916972152550003,0.8915866620949768,-6.179072472090041e-05,-0.00011055316002350768
la_024,0.9315704502527198,0.9315331469859185,0.8719062950599482,0.871840941399463,-3.730326680129181e-05,-6.53536604852123e-05
la_026,0.9276536512242131,0.9276727876224637,0.8650690630720586,0.8651023464802796,1.913639825068536e-05,3.3283408221063127e-05
la_029,0.9432222485768501,0.9430785874123802,0.8925455208596358,0.892288278182838,-0.0001436611644699548,-0.00025724267679783086
la_030,0.9474187380497132,0.9473478430861463,0.9000908265213442,0.8999628574965953,-7.089496356693648e-05,-0.00012796902474887517
