case_id,argmax_foreground_mean_dice,rankseg_foreground_mean_dice,argmax_foreground_mean_iou,rankseg_foreground_mean_iou,delta_dice,delta_iou,cluster_id
T1_in_38,0.8781351554350334,0.8769115446826998,0.7962431035271916,0.794460876159545,-0.0012236107523335704,-0.0017822273676466605,38
T1_in_39,0.9348526906574335,0.9348775850131988,0.8782582950965457,0.8783063232852464,2.4894355765359144e-05,4.802818870064396e-05,39
T1_in_5,0.9229317380677586,0.9241118607298733,0.8574008417341213,0.8594647209174593,0.0011801226621146466,0.0020638791833379466,5
T1_in_8,0.8800287967898568,0.880913620178882,0.7874392943938371,0.7888613765325894,0.00088482338902518,0.0014220821387522786,8
T1_out_1,0.9479953202114088,0.9194682476020081,0.9013939529311525,0.8522096539053439,-0.028527072609400683,-0.049184299025808675,1
T1_out_10,0.9345828866854066,0.937868863706605,0.8778887587897404,0.8838391494523763,0.003285977021198483,0.005950390662635918,10
T1_out_13,0.9392309304154206,0.9394108826499312,0.8860557024662001,0.8863620491020905,0.00017995223451061637,0.00030634663589035327,13
T1_out_15,0.9433904422371765,0.943962383214773,0.8929614101840087,0.8939851029142081,0.0005719409775964968,0.0010236927301994214,15
T1_out_19,0.9286279206433484,0.9301781208348213,0.8673195460195569,0.86997627001023,0.0015502001914728947,0.002656723990673182,19
T1_out_2,0.9397947495816648,0.9402319672227222,0.8867789741843397,0.8874966595166448,0.0004372176410574191,0.0007176853323050958,2
T1_out_20,0.9240756973414604,0.9246233780009014,0.8590580948137408,0.8600189814885395,0.0005476806594409966,0.0009608866747986555,20
T1_out_21,0.9100681410210276,0.9077163976652125,0.8376079541855406,0.8337639139652836,-0.002351743355815117,-0.0038440402202569723,21
T1_out_22,0.9150739129276482,0.9101198266244129,0.8445623878558866,0.835788207526284,-0.004954086303235239,-0.008774180329602532,22
T1_out_3,0.9401445206890765,0.9429960104477534,0.8876585353071814,0.8925436612547526,0.002851489758676884,0.004885125947571178,3
T1_out_31,0.9341195325948032,0.9347674600750033,0.8765458274737954,0.8776813693356885,0.00064792748020015,0.0011355418618931301,31
T1_out_32,0.9349415206450735,0.9350217160682108,0.8781058545522147,0.8783317978258975,8.01954231373081e-05,0.00022594327368286038,32
T1_out_33,0.9439375450307665,0.9488426702730852,0.8942375542915684,0.9028248856103089,0.004905125242318675,0.008587331318740565,33
T1_out_34,0.9353624268297283,0.9348585696561398,0.8799974949325369,0.8791871154582523,-0.0005038571735884734,-0.0008103794742845283,34
T1_out_36,0.9044083398978946,0.9251854714636126,0.827847977734778,0.8616011551439942,0.020777131565718032,0.03375317740921613,36
T1_out_37,0.9333434628519776,0.9338287308150481,0.8755871188114136,0.8764217697315341,0.0004852679630705792,0.0008346509201204722,37
T1_out_38,0.8738775495974174,0.8714236347533727,0.7860480323896791,0.7827770526242799,-0.002453914844044669,-0.003270979765399251,38
T1_out_39,0.9268978695798675,0.926818282066135,0.8643466652352122,0.8642719782605985,-7.958751373249306e-05,-7.468697461365803e-05,39
T1_out_5,0.9101297562747772,0.9152349040649951,0.8352416702383993,0.844000127570518,0.005105147790217868,0.008758457332118663,5
T1_out_8,0.8563317564994491,0.8570733718009956,0.7510300760116232,0.7521399454374608,0.0007416153015464833,0.001109869425837573,8
T2_1,0.9168479311078375,0.9131018642319271,0.8514237873095722,0.8448820930151679,-0.003746066875910392,-0.006541694294404321,1
T2_10,0.9579922495454565,0.9570084565488568,0.9194267003086845,0.917605015561881,-0.000983792996599675,-0.0018216847468034425,10
T2_13,0.9381983603948949,0.9308638171296569,0.8838158857972578,0.871690811415146,-0.007334543265237969,-0.012125074382111745,13
T2_15,0.45461078821510026,0.45729830237332564,0.41829422440566577,0.4221767414848697,0.002687514158225379,0.003882517079203951,15
T2_19,0.9422112071530735,0.9434982440694328,0.8909717912752356,0.8932517374723578,0.001287036916359341,0.002279946197122129,19
T2_2,0.9441053913595614,0.9454950942154218,0.8941521742799734,0.8966592087762302,0.0013897028558603752,0.002507034496256777,2
T2_20,0.9460425049420669,0.9461962676858555,0.8976604233942704,0.8979334062165275,0.00015376274378864352,0.00027298282225707293,20
T2_21,0.9519669780069074,0.9514082828641656,0.9085590442700665,0.9075606380834592,-0.0005586951427418718,-0.0009984061866072924,21
T2_22,0.956421250764335,0.9561458843386554,0.916711350174503,0.9161724886287714,-0.0002753664256796018,-0.0005388615457315726,22
T2_3,0.9221109494385553,0.9336949616326434,0.856285702090962,0.8759984443525087,0.011584012194088111,0.019712742261546734,3
T2_31,0.9463143142900383,0.9433517500542664,0.8991627946374229,0.8938087917813763,-0.002962564235771903,-0.005354002856046591,31
T2_32,0.9629521210618778,0.9631270545825533,0.9285876949558338,0.9289227259305994,0.00017493352067554646,0.0003350309747656155,32
T2_33,0.9494706335897346,0.9616265374354528,0.9050657500274003,0.9263894765747694,0.012155903845718186,0.021323726547369137,33
T2_34,0.9561149551697787,0.9540387126149954,0.9159872548279626,0.9122161041705792,-0.0020762425547833363,-0.0037711506573834264,34
T2_36,0.9560048223997004,0.9480324365549162,0.915835360212407,0.9020284793484323,-0.007972385844784213,-0.013806880863974635,36
T2_37,0.9398231956832971,0.9398753745361128,0.8867054421345029,0.8866881981197301,5.2178852815720767e-05,-1.7244014772765937e-05,37
T2_38,0.956716662397794,0.955762311964472,0.9171601514470703,0.9154243478396388,-0.0009543504333219266,-0.0017358036074315297,38
T2_39,0.9603683648965607,0.9615740450697675,0.923814980919948,0.9260693768388941,0.001205680173206769,0.0022543959189461615,39
T2_5,0.9103290924753196,0.9094965629588164,0.8361287723246444,0.8343819172250039,-0.0008325295165031443,-0.0017468550996405652,5
T2_8,0.9115585070866788,0.9226810116282436,0.8379393365185878,0.856992167168832,0.011122504541564715,0.019052830650244212,8
