case_id,argmax_foreground_mean_dice,rankseg_foreground_mean_dice,argmax_foreground_mean_iou,rankseg_foreground_mean_iou,delta_dice,delta_iou
prostate_00,0.7747670457011215,0.7768825332579125,0.6472089983757443,0.6494847224427692,0.002115487556790918,0.00227572406702492
prostate_01,0.8549708994982881,0.8632777257006501,0.7488496259195854,0.760923049020445,0.008306826202362005,0.012073423100859682
prostate_02,0.7854703491872614,0.8009446672584655,0.6608636995244476,0.6772363245735293,0.01547431807120403,0.016372625049081768
prostate_04,0.8226380195219981,0.8195590586688187,0.7051358337173473,0.7008689717099857,-0.00307896085317938,-0.004266862007361594
prostate_06,0.8332023811609064,0.8370985459955169,0.7172747994575253,0.7229855090014664,0.003896164834610527,0.00571070954394115
prostate_07,0.6532957085677378,0.32710592160133445,0.4856966706449148,0.24305899851264254,-0.32618978696640333,-0.24263767213227225
prostate_10,0.7516222806531205,0.8087797598819133,0.604950504051152,0.6803701131350042,0.057157479228792774,0.07541960908385215
prostate_13,0.7764041449515964,0.7975990310572753,0.638246737976772,0.6644245881534218,0.02119488610567888,0.026177850176649753
prostate_14,0.8540903782190423,0.8462436672024016,0.7462153564900658,0.7347130714944754,-0.007846711016640695,-0.011502284995590362
prostate_16,0.687506363619412,0.6926000291982102,0.5679700615972926,0.5745227872770805,0.005093665578798201,0.00655272567978793
prostate_17,0.8572036919783239,0.8616498136621975,0.7501370373187524,0.7569866190553585,0.004446121683873594,0.006849581736606103
prostate_18,0.4598614221724524,0.45852709112734985,0.42568837058632975,0.4234072320275506,-0.0013343310451025547,-0.00228113855877915
prostate_20,0.859688434413389,0.8495166258563145,0.7587670386928651,0.74459419194145,-0.010171808557074558,-0.014172846751415058
prostate_21,0.684636372142654,0.852483577547635,0.5307441643388635,0.7443241802276408,0.167847205404981,0.21358001588877729
prostate_24,0.6964525396147491,0.7049995042128636,0.5783062354483482,0.5877502920356305,0.008546964598114548,0.009444056587282201
prostate_25,0.8240316993727181,0.8133738587048421,0.7109068042330594,0.6965713616375229,-0.010657840667876006,-0.01433544259553654
prostate_28,0.7377066585103509,0.7469184017835653,0.586244617842151,0.59757464282784,0.00921174327321439,0.011330024985689024
prostate_29,0.8561818711721916,0.8713995632550695,0.7551883893862144,0.7760800725084602,0.015217692082877932,0.020891683122245874
prostate_31,0.833179478840801,0.8314866760970491,0.7174037327978771,0.715716447710465,-0.0016928027437519422,-0.0016872850874120049
prostate_32,0.30821862674072287,0.3232650312151905,0.22277170118687456,0.2388416781503598,0.015046404474467645,0.01606997696348525
prostate_34,0.8740061308261446,0.8744396018344248,0.7776523554562064,0.7781317003818582,0.00043347100828017293,0.0004793449256518256
prostate_35,0.7428111614033681,0.7523244114522285,0.6177554900789411,0.6286545438994238,0.009513250048860389,0.010899053820482618
prostate_37,0.8153108416927625,0.8100196270470361,0.7023911456298064,0.6950524201071886,-0.00529121464572635,-0.007338725522617828
prostate_38,0.7890247264120878,0.7810023161677999,0.6646604703659525,0.6567673160288029,-0.008022410244287848,-0.007893154337149655
prostate_39,0.7749961564762142,0.7945285709687432,0.6469829885295296,0.6702397119374093,0.01953241449252896,0.023256723407879654
prostate_40,0.708290572707571,0.7020246818422624,0.550814224974073,0.5436218872007469,-0.006265890865308599,-0.007192337773326063
prostate_41,0.860542362879438,0.8588069586623255,0.7562891218116947,0.7533389722161759,-0.0017354042171124906,-0.0029501495955188695
prostate_42,0.7995852146163204,0.8092864009350121,0.6869860404664618,0.6973944270209103,0.009701186318691768,0.010408386554448423
prostate_43,0.8020187338027874,0.7872119985439027,0.6698543382654969,0.6501893502847167,-0.014806735258884762,-0.019664987980780202
prostate_44,0.828558728477204,0.8543675447189546,0.7073179377361165,0.7457607242757476,0.025808816241750576,0.03844278653963107
prostate_46,0.6725275770904711,0.6771230585640415,0.5126710609898296,0.5151870129905943,0.004595481473570473,0.0025159520007647096
prostate_47,0.7274686797450529,0.7287663589070091,0.59623321749745,0.5974155192362375,0.0012976791619562222,0.0011823017387875279
