case_id,argmax_foreground_mean_dice,rankseg_foreground_mean_dice,argmax_foreground_mean_iou,rankseg_foreground_mean_iou,delta_dice,delta_iou
colon_001,0.0,0.0,0.0,0.0,0.0,0.0
colon_005,0.8237369796084552,0.8068647207956835,0.7002999884619823,0.676255857033889,-0.016872258812771657,-0.02404413142809325
colon_006,0.16076634735526865,0.13684412838746876,0.08740942028985507,0.07344749329482154,-0.02392221896779989,-0.013961926995033527
colon_007,0.7720852949321517,0.7466690353526382,0.6287776274244474,0.595747696669029,-0.025416259579513545,-0.03302993075541838
colon_008,0.6751494924210819,0.6975358786894124,0.5096042825653406,0.5355509355509356,0.02238638626833045,0.025946652985594953
colon_009,0.7016942617859361,0.6995578607261287,0.5404691985349919,0.5379384746150577,-0.0021364010598073913,-0.0025307239199341414
colon_011,0.0,0.0,0.0,0.0,0.0,0.0
colon_012,0.0,0.0,0.0,0.0,0.0,0.0
colon_015,0.0,0.0,0.0,0.0,0.0,0.0
colon_022,0.6024096385542169,0.6166931899248203,0.43103448275862066,0.445810853697239,0.014283551370603331,0.014776370938618333
colon_024,0.7620953291124118,0.7674824657453168,0.6156332931242461,0.6226949673453708,0.00538713663290491,0.007061674221124692
colon_025,0.5638297872340425,0.5569123419101614,0.3925925925925926,0.38591719552734965,-0.006917445323881166,-0.0066753970652429495
colon_026,0.2936378466557912,0.5417007358953393,0.17208413001912046,0.37146061115783574,0.2480628892395481,0.19937648113871528
colon_027,0.6474090762793692,0.6535892044395943,0.47864366448542534,0.4854307515913494,0.006180128160225173,0.006787087105924072
colon_028,0.755124291321413,0.7245159307448007,0.6065860921352251,0.5680321285140563,-0.030608360576612315,-0.03855396362116881
colon_029,0.7832616026680082,0.7845477969117838,0.6437387070100756,0.645478114991612,0.001286194243775629,0.0017394079815363783
colon_030,0.7501660216629645,0.7627313510223405,0.600212535957053,0.6164638145907733,0.012565329359375932,0.016251278633720223
colon_031,0.0,0.0,0.0,0.0,0.0,0.0
colon_032,0.49795595410787286,0.5018755659035053,0.3315188762071993,0.3350025902262131,0.003919611795632494,0.003483714019013817
colon_033,0.8426437797130717,0.8436915280120153,0.7280764253413403,0.7296422610841014,0.001047748298943607,0.0015658357427610348
colon_036,0.0,0.0,0.0,0.0,0.0,0.0
colon_038,0.1842885375494071,0.35559526468617375,0.10149659863945579,0.21624558543873948,0.17130672713676665,0.11474898679928369
colon_039,0.8864753475330642,0.8854067769553272,0.7960985377100904,0.7943766018392884,-0.0010685705777370158,-0.0017219358708020494
colon_040,0.0,0.0,0.0,0.0,0.0,0.0
colon_041,0.8705479961335415,0.8726251201301102,0.7707702435813035,0.7740327868852459,0.002077123996568675,0.003262543303942378
colon_042,0.0,0.0,0.0,0.0,0.0,0.0
colon_045,0.7550018321729571,0.7579039174358602,0.6064280668707323,0.6101813926272674,0.0029020852629030314,0.0037533257565351974
colon_046,0.0,0.0,0.0,0.0,0.0,0.0
colon_050,0.8398368686503053,0.8428895554530073,0.7238954987935768,0.7284434769604015,0.003052686802701987,0.004547978166824618
colon_051,0.0,0.0,0.0,0.0,0.0,0.0
colon_053,0.7007425149700599,0.6070638367614521,0.539340756581373,0.43581597835039415,-0.09367867820860776,-0.10352477823097889
colon_054,0.0,0.0,0.0,0.0,0.0,0.0
colon_059,0.5890052356020943,0.6162906436629064,0.4174397031539889,0.4453902409783,0.027285408060812144,0.027950537824311117
colon_061,0.0,0.0,0.0,0.0,0.0,0.0
colon_064,0.0,0.0,0.0,0.0,0.0,0.0
colon_065,0.617290792494656,0.4637223974763407,0.44643572860005726,0.30184804928131415,-0.15356839501831532,-0.1445876793187431
colon_066,0.8100021958717611,0.7647104108393852,0.6806753702080546,0.6190535543645352,-0.045291785032375964,-0.061621815843519334
colon_069,0.9067921648435513,0.9067275958365068,0.8294782891981198,0.8293702396433216,-6.456900704454593e-05,-0.00010804955479826184
colon_072,0.83681573224922,0.8390154194369783,0.719418028123222,0.7226757645912026,0.0021996871877583146,0.0032577364679806653
colon_074,0.5996002664890073,0.5949367088607594,0.42816365366317793,0.42342342342342343,-0.004663557628247883,-0.004740230239754506
colon_075,0.0,0.0,0.0,0.0,0.0,0.0
colon_077,0.8742059103418122,0.8714884053529471,0.7765238051722563,0.772245858604146,-0.002717504988865027,-0.0042779465681103135
colon_078,0.8577020304982468,0.855251013283037,0.750856653340948,0.7471079015634859,-0.002451017215209794,-0.003748751777462034
colon_081,0.791319596668128,0.7941062427297402,0.6546971345665579,0.6585209003215434,0.0027866460616121635,0.003823765754985553
colon_086,0.3834957998292979,0.38013025720278176,0.23723773794636654,0.23466717548928748,-0.003365542626516116,-0.0025705624570790675
colon_088,0.8300907911802854,0.8192329385222786,0.7095343680709535,0.6938141867685694,-0.010857852658006761,-0.015720181302384062
colon_089,0.0,0.0,0.0,0.0,0.0,0.0
colon_091,0.7480343285883139,0.7368815592203898,0.5974878909777522,0.5833827893175074,-0.011152769367924087,-0.014105101660244812
colon_092,0.8060501399392604,0.7888869635533992,0.6751122194513716,0.6513735215566577,-0.01716317638586129,-0.023738697894713834
colon_095,0.0,0.0,0.0,0.0,0.0,0.0
colon_096,0.7618494230928862,0.7042530755711776,0.615312416197372,0.5435112847222222,-0.05759634752170861,-0.07180113147514977
